order_number,customer_id,gender,race,age,hh_income,zip_code,preferred_channel,preferred_device,coupon_shopper,discount_shopper,item_number,item_description,item_price,promo_price,promo_code,purchase_price,target_a,target_b
177,9cace3071e8140d9a7e1317e3ad8c89c,F,0,53,64205,34231,0,3,1,1,4,Tri Herb Plants Green,29.25,28.99,0,29.25,1,1
178,54b0300ac51c4bdb9c1ac3d9a101dc4a,F,0,35,51177,97062,0,3,0,1,12,Green Tonic Multi Plus,8.25,30.99,0,8.25,1,1
179,e9dfcf2fcdef41b5abbd2f97640f4503,F,0,42,30265,33801,0,2,0,1,2,Herbal Plus Vitamin Tonic,29.25,7.99,0,29.25,0,1
180,f0657011eb244f8cadd8ab676a70c634,F,0,25,63364,49417,1,3,0,1,3,Nature Hi-C Low Fat,17.75,27.99,1,27.99,1,0
181,adfe683691f54e4fbcdf44148da8912d,F,0,52,54477,33594,0,2,1,1,2,Vitamin Plus Gold Plus,9.75,4.99,0,9.75,1,1
182,b5804e72b570469cae955b0bd7c4327b,F,0,39,71755,34639,0,1,0,1,13,Green Tonic Multi Plus,13.75,12.99,0,13.75,1,1
183,9ae3fe7239654aa68b6111c6038b8ec9,F,0,56,45155,37830,0,0,1,1,16,Purple Red Booster,35.75,15.99,0,35.75,0,1
184,adf20820af304a5197fcea057998cfec,F,0,28,84604,08053,1,3,0,0,7,Calm Energy Fizzy Plus,35.75,28.99,1,28.99,1,0
185,a37e85e8856c41e0becfd6e90f9c8af0,F,0,51,56435,11432,0,2,1,1,2,Low Acid Multi Plus Redux,11.95,12.99,0,11.95,1,1
186,a201de87e5054b278715bd539fedc954,F,0,39,43562,33904,0,3,0,1,3,Kind Tablets Organic Plus,5.25,30.99,0,5.25,0,1
187,745c43168f6b443faa6db03b11413cd0,F,0,26,39839,43537,1,1,0,1,20,Nature Hi-C Low Fat,35.75,25.99,1,25.99,0,0
188,10fca7a21c0d4cf0bcc1e16dfab3a525,F,0,23,71755,07631,1,2,0,1,14,Vitamin Plus Gold Plus,35.75,12.99,1,12.99,1,0
189,786b48704dce459fa9edfef9064001f9,F,0,22,32626,30263,1,2,0,1,10,Purple Red Booster,5.25,14.99,1,14.99,0,1
190,76246e188af84d0d94116e5cf7517815,F,0,23,69048,48195,1,3,0,1,14,Purple Red Booster,12.25,4.99,1,4.99,1,0
191,64719289aecf4c758c8fd595d6bb7df8,F,0,67,49604,11735,0,0,1,1,4,Pant Alluronic Bio Plus,34.75,12.99,0,34.75,0,1
192,0e560a40e58d464b847b5dec9475fc2a,F,0,19,35421,58201,1,3,0,1,21,Enhanced Pro Diet Booster,12.25,9.99,1,9.99,0,0
193,f1a6a9a8f4334ade9cb29c310ce5be84,F,0,67,56114,79930,0,0,1,1,7,Nature Hi-C Low Fat,12.25,4.99,0,12.25,1,1
194,ffe90804f1fe4c86bb6550b16b19724f,F,0,18,73040,21014,1,1,0,1,24,Pant Alluronic Bio Plus,21.15,12.99,1,12.99,1,1
195,de0a6916afdb4f37a427a077f0408efc,F,0,52,39802,44224,0,1,1,1,6,Fizzy Herb Tonic Plus,15.25,12.99,0,15.25,0,1
196,e1828b2013364072b25ca407e0d031d2,F,0,61,65736,48167,0,0,1,1,4,Slimmer Multi Low Fat Low Sodium,21.15,20.99,0,21.15,1,1
197,f8f3af2975814f66ac8dcc257cfa470c,F,0,19,48203,77016,1,2,0,1,14,Herbal Tonic Hi Z Low Sodium Plus C,35.75,12.99,1,12.99,0,1
198,0a667284c0024d249fb5195a4ef8e9ee,F,0,42,73040,02138,0,1,0,1,4,Vitamin Plus Gold Plus,15.95,20.99,0,15.95,1,0
199,279f0bb3e27848cf88d483e4c0b25bdc,F,0,59,41913,28205,0,0,1,1,7,Vitamin Plus Gold Plus,11.75,9.99,0,11.75,0,1
200,0086337d4ae1446892ac5c72a072d502,F,0,39,35490,29576,0,2,0,1,20,Purple Red Booster,11.75,16.99,0,11.75,0,0
201,c428a0e02fe74b718ae78f62c1e2e673,F,0,38,56997,08060,0,2,0,1,11,Zen Ultra Multi Plus,35.75,28.99,0,35.75,1,0
202,ff43f6617dad4b1b922b471ffbc56109,F,0,48,32626,60453,0,3,0,1,10,Fizzy Herb Tonic Plus,5.25,7.99,0,5.25,0,1
203,eb77bde7900744c0ba3371f8cede1bea,F,0,61,47377,54935,0,0,1,1,14,Nature Hi-C Low Fat,11.75,16.99,0,11.75,0,1
204,5ec1bea1ed6d408091356c05be48fa91,F,0,67,47520,11364,0,0,1,1,6,Hi-C Multi-Tablets,21.15,15.99,0,21.15,0,1
205,5dbaaec5f7d54dda87116907e1979819,F,0,51,61656,16001,0,1,1,1,2,Herbal Plus Vitamin Tonic,15.25,12.99,0,15.25,1,1
206,23fa4aefb8874f25a99afd3c8d94c5ce,F,0,25,35421,21801,1,1,0,1,1,Nature Hi-C Low Fat,11.75,11.99,1,11.99,0,1
207,b32dce1b150e4e04a2b2f7d12fd63c11,F,0,45,121130,08540,0,1,0,0,5,Purple Red Booster,35.75,16.99,0,35.75,1,0
208,523da00a9dd043e6a2994f114435a0c6,F,0,38,81263,41018,0,3,0,0,3,Vitamin Plus Gold Plus,15.95,6.99,0,15.95,1,1
209,e6b91e9c0b87484faa9ee1b2855fedc7,F,0,29,52970,85326,1,3,0,1,13,Reductive Fat Booster Bio,12.25,12.99,1,12.99,1,1
210,64ca60824ed84781a6509b28cf6a6d45,F,0,20,56435,11432,1,3,0,1,17,Reductive Fat Booster Bio,15.75,23.99,1,23.99,1,1
211,7bb42756d7284653981e7e997246018f,F,0,21,46571,58102,1,3,0,1,11,Platinum Safe T,25.75,28.99,1,28.99,0,1
212,5620c07c46374f369e28590c743271c7,F,0,37,34858,53095,0,1,0,1,22,Energizer Plus Low Carb,15.95,7.99,0,15.95,0,0
213,2d668b9ee36b42e4899689f78ba00d66,F,0,25,31082,60201,1,2,0,1,7,Hi-C Multi-Tablets,8.25,4.99,1,4.99,0,0
214,0d3bbb2f821c46e8bcad147f1ddf7a52,F,0,56,50305,33604,0,0,1,1,11,Multivision Bio Plus,15.75,15.99,0,15.75,1,1
215,245b6b435f3547079d29f636acf0acd4,F,0,31,62437,08759,0,2,0,1,21,Enhanced Pro Diet Booster,25.75,28.99,0,25.75,1,1
216,0a46ef83971f4febb9ee30f8570b5247,F,0,27,138869,06877,1,1,0,0,12,Tri Herb Plants Green,37.75,14.99,1,14.99,1,1
217,72635f7a2adf420ca1d313f6bd69e672,F,1,40,27965,28358,0,1,1,1,18,Tri Herb Plants Green,34.75,15.99,0,34.75,0,1
218,721e58c4557b43709c173c245bd09807,F,0,35,47014,10512,0,1,0,1,11,Low-Z Test Multi-A,15.25,23.99,0,15.25,0,0
219,a0ca686d74754b2682afec74eb4ce21a,F,0,25,55198,76110,1,1,0,1,17,Herbal Plus Vitamin Tonic,31.75,28.99,1,28.99,1,0
220,ee8af133b3c848778731ad834166fb40,F,0,23,32626,39120,1,1,0,1,22,Herbal Plus Vitamin Tonic,15.95,28.99,1,28.99,0,1
221,153fcf430da84502b878eb4efd49a0ce,F,0,37,50324,11580,0,1,0,1,14,Tonic Plus Herb Pro,15.95,4.99,0,15.95,1,0
222,af4455614bc24a4aad49dbfa092e0452,F,0,25,58058,14086,1,1,0,1,8,Fizzy Herb Tonic Plus,15.75,12.99,1,12.99,1,1
223,c519b33a71524144a9cad4bb9b55fb06,F,0,36,58058,14086,0,1,0,1,2,Green Tonic Multi Plus,15.95,23.99,0,15.95,1,1
224,3ddd86fe7f16439dae03574f62f2dc4b,F,0,29,44476,17013,1,1,0,1,19,Multivision Bio Plus,15.25,12.99,1,12.99,0,1
225,d2b7bec715fb4674ab51f9255ed1cb3a,F,0,37,57975,95993,0,2,0,1,10,Low-Z Test Multi-A,11.95,12.99,0,11.95,1,0
226,4d1fb360cfef445687617d158be591d8,F,0,34,31260,72209,0,2,0,1,9,Low Acid Multi Plus Redux,11.95,28.99,0,11.95,0,1
227,ff3b1bb564c5406fadf14abefbb7e14e,F,0,40,46571,28104,0,3,0,1,24,Pant Alluronic Bio Plus,34.75,23.99,0,34.75,0,0
228,cc635335325e4e59aef6a382632c62ad,F,0,24,46571,60185,1,3,0,1,5,Vitamin Plus Gold Plus,15.95,4.99,1,4.99,0,0
229,6e88f961e6e34efb885635beda687efd,F,0,48,72511,48439,0,2,0,1,11,Slimmer Multi Low Fat Low Sodium,15.75,28.99,0,15.75,1,0
230,34c6abd26aed44e78623430297456904,F,0,45,34995,57103,0,2,0,1,16,Zen Ultra Multi Plus,37.75,28.99,0,37.75,0,1
231,5061151675f64674b7f8b69685dc5262,F,0,54,65875,34221,0,3,1,1,11,Tonic Plus Herb Pro,7.75,28.99,0,7.75,1,1
232,a8b605f0fd6b413590ca169575cafb5c,F,0,52,72511,30736,0,3,1,1,9,Qualm Zen Plus Z,9.75,28.99,0,9.75,1,1
233,fdcd5d45762b462a94713ea43fa01fd1,F,0,66,42855,20901,0,0,1,1,3,Low Acid Multi Plus Redux,11.95,27.99,0,11.95,0,1
234,61328820e3d34aefacaf0b29b416e802,F,0,73,32703,98607,0,0,1,1,20,Nature Hi-C Low Fat,11.75,30.99,0,11.75,0,1
235,bea641dc76f54f7f8d8fe79a93da9c2f,F,0,51,53947,47274,0,1,1,1,10,Reductive Fat Booster Bio,31.75,16.99,0,31.75,1,1
236,8fd8130eeb694fb79ec566b37c035c16,F,0,38,66461,11704,0,3,0,1,15,Zen Ultra Multi Plus,12.25,12.99,0,12.25,1,1
237,b0f278ff7efc4246b62e7b3fba79e286,F,0,36,58455,07601,0,1,0,1,19,Nature Hi-C Low Fat,37.75,23.99,0,37.75,1,1
238,eae2f948aa5a4dde9a33e04f847f2550,F,0,52,63281,32708,0,1,1,1,21,Qualm Zen Plus Z,34.75,7.99,0,34.75,1,1
239,e18ae9e149c241f8b2f109321ae4cfb4,F,0,58,35855,43537,0,0,1,1,13,Reductive Fat Booster Bio,15.75,14.99,0,15.75,0,1
240,1079fbbd1510460795b2ef47ceedf60c,F,0,62,73136,49085,0,0,1,1,14,Nature Hi-C Low Fat,31.75,9.99,0,31.75,1,1
241,08c7d194cf914aaa80ca9ef3399d3658,F,0,18,40173,84067,1,3,0,1,20,Reductive Fat Booster Bio,7.75,12.99,1,12.99,0,1
242,ac8a1666860d495fbb86fa8efd4f1893,F,0,30,69085,33020,0,1,0,1,21,Multivision Bio Plus,5.25,9.99,0,5.25,1,0
243,917f6f991f4648438e8610ece306ba29,F,0,35,50324,11580,0,3,0,1,23,Nature Hi-C Low Fat,9.75,6.99,0,9.75,1,1
244,cf88ba6e3c79491c81c440d988491b88,F,0,20,57019,19464,1,1,0,1,21,Purple Red Booster,25.75,25.99,1,25.99,1,1
245,b1fbbc23397e419eafb9e28d92727847,F,0,39,41428,45103,0,3,0,1,14,Calm Energy Fizzy Plus,8.25,27.99,0,8.25,0,1
246,020163a1816e4cc1abfbef5a321154d8,F,0,19,69048,20850,1,3,0,1,7,Multivision Bio Plus,25.75,7.99,1,7.99,1,0
247,5476e467355a4cfbb38ddfe54be8abc4,F,0,40,59463,54911,0,3,0,1,12,Enhanced Pro Diet Booster,35.75,9.99,0,35.75,1,1
248,f854d361ffa444d886d64a26251ad4d9,F,0,27,73040,01701,1,3,0,1,24,Tri Herb Plants Green,35.75,23.99,1,23.99,1,1
249,8c5870183be24836b2c6c19fd4f74db3,F,0,26,69108,21117,1,3,0,1,5,Fizzy Herb Tonic Plus,37.75,27.99,1,27.99,1,1
250,0c8004ed37ce4e2bb25e96eb90ee85de,F,0,50,62217,77566,0,3,0,1,20,Enhanced Pro Diet Booster,34.75,4.99,0,34.75,1,1
251,5b702320b9cd46abab3fe72a9a6d3ff8,F,0,65,49604,11735,0,0,1,1,20,Fizzy Herb Tonic Plus,15.95,12.99,0,15.95,0,1
252,100b2ac1960d4838b8b8ac235fcfb403,F,0,60,27973,59801,0,0,1,1,22,Energizer Plus Low Carb,13.75,9.99,0,13.75,0,1
253,a81fd8f4c35c49a08905a04acccd0ece,F,0,83,52609,02151,0,0,1,1,20,Platinum Safe T,15.95,9.99,0,15.95,1,1
254,a3506454a1be4e0081e7ce49a26e202b,F,0,60,46059,97062,0,0,1,1,21,Fizzy Herb Tonic Plus,8.25,30.99,0,8.25,0,1
255,c0931c6355a74fb09a11c326e476a002,F,0,48,61656,16001,0,2,0,1,4,Enhanced Pro Diet Booster,7.75,28.99,0,7.75,1,0
256,fa0266c55d6b449096b766b915cf9e43,F,0,20,62805,44136,1,2,0,1,6,Energizer Plus Low Carb,9.75,28.99,1,28.99,1,1
257,c0a55a25921848ebbc11c8ea1ec4e1e9,F,0,46,84604,08053,0,1,0,0,13,Low Acid Multi Plus Redux,17.75,12.99,0,17.75,1,1
258,96f73495764f4be2a6a24dd2f4b5c906,F,0,41,71755,34639,0,3,0,1,9,Hi-C Multi-Tablets,12.25,9.99,0,12.25,1,1
259,c7659087d55b41b28272a1037d227dc3,F,0,39,69108,61821,0,1,0,1,12,Low Acid Multi Plus Redux,17.75,9.99,0,17.75,1,1
260,86b83a7fbece44c292dd200825cf0095,F,0,52,60900,60076,0,1,1,1,12,Nature Hi-C Low Fat,11.75,6.99,0,11.75,1,1
261,ec93bddf40f447659a1eb44bfa955512,F,0,51,33713,29646,0,3,1,1,13,Platinum Safe T,29.75,23.99,0,29.75,0,1
262,68a707e39e5a41b4b5107ecab4be17e7,F,0,18,69108,39401,1,3,0,1,3,Herbal Bio Organic Low Mass,9.75,7.99,1,7.99,1,0
263,261a4d0ca0224ea1a16af571989771a9,F,3,33,30361,27804,0,3,0,1,3,Herbal Tonic Hi Z Low Sodium Plus C,37.75,6.99,0,37.75,0,1
264,7fdb499bf6824193a901cdaa2b87580f,F,0,27,117470,94806,1,1,0,0,24,Qualm Zen Plus Z,21.15,6.99,1,6.99,1,0
265,a84a6846b79e4c04afced6fc2f7b1455,F,0,47,39802,44224,0,3,0,1,17,Herbal Plus Vitamin Tonic,12.25,20.99,0,12.25,0,1
266,1b8282ec9fb2440f9a20f7d7e486c801,F,0,49,60045,15010,0,2,0,1,18,Zen Ultra Multi Plus,35.75,12.99,0,35.75,1,0
267,8df8073b7d524ffc9125f201ea64ecaf,F,0,43,60045,15010,0,1,0,1,5,Zen Ultra Multi Plus,17.75,30.99,0,17.75,1,1
268,39d0706e5a7a49098446e0b938749934,F,0,37,63364,46201,0,3,0,1,9,Nature Hi-C Low Fat,15.75,15.99,0,15.75,1,1
269,9794beea572349949e111cab4a4090a6,F,0,45,53744,10002,0,3,0,1,8,Zen Ultra Multi Plus,12.25,12.99,0,12.25,1,1
270,4ee98cd42ee14fb4bb7173b2ed9e1652,F,0,23,61241,33470,1,3,0,1,23,Hi-C Multi-Tablets,19.25,20.99,1,20.99,1,1
271,47bad8d888034120ba6777dc9bb3f663,F,0,46,103338,06880,0,3,0,0,24,Calm Energy Fizzy Plus,11.75,30.99,0,11.75,1,1
272,94d6fbcbb73c4883ba17d94d7efffc32,F,0,20,71755,34639,1,1,0,1,18,Low Acid Multi Plus Redux,11.75,4.99,1,4.99,1,1
273,f9a7f08e2a4d458f86ffc1f0afec4b00,F,0,24,58455,07601,1,3,0,1,6,Green Tonic Multi Plus,15.25,9.99,1,9.99,1,1
274,976eaa852c01498abeb6839347c20a8d,F,0,26,61656,16001,1,2,0,1,4,Zen Ultra Multi Plus,35.75,20.99,1,20.99,1,1
275,717338dcc9f64b43be99267d8f7d6695,F,0,31,37137,44004,0,3,0,1,19,Calm Energy Fizzy Plus,29.25,7.99,0,29.25,0,1
276,06867226cf7742e3bbee13cc69c9688c,F,0,65,80952,07430,0,0,1,0,8,Herbal Bio Organic Low Mass,9.75,6.99,0,9.75,1,0
277,139fc4e88bad4967a95a861f8e2f325b,F,0,33,46571,31904,0,2,0,1,6,Platinum Safe T,17.75,12.99,0,17.75,0,1
278,5a5e66b268e74b41afdc26fc91658c4f,F,0,61,38918,78213,0,0,1,1,18,Kind Tablets Organic Plus,12.25,14.99,0,12.25,0,1
279,4de2f7528e234f68a83f919e8a9e0d5c,F,0,64,55648,48236,0,0,1,1,13,Low-Z Test Multi-A,25.75,11.99,0,25.75,1,1
280,6e5c50c3b9504980b796a70628d6112b,F,0,50,58536,18702,0,2,0,1,12,Kind Tablets Organic Plus,5.25,28.99,0,5.25,1,1
281,3fa33ec358cc415a8eadaf02aaa9b89b,F,0,75,49316,06010,0,0,1,1,5,Energizer Plus Low Carb,25.75,12.99,0,25.75,0,1
282,11c00ccc387c4f87b1d9b1759f8a9325,F,0,45,32626,55337,0,3,0,1,21,Slimmer Multi Low Fat Low Sodium,12.25,12.99,0,12.25,0,0
283,e78818f070824b7ba945872332266113,F,0,25,47617,70001,1,1,0,1,5,Pant Alluronic Bio Plus,15.25,30.99,1,30.99,0,0
284,30f671709ed144be8ffd2cc6bca0397f,F,0,42,53739,18052,0,3,0,1,9,Low-Z Test Multi-A,17.75,12.99,0,17.75,1,0
285,73b9b56746aa45639cda0483b4bf4473,F,0,44,42229,32779,0,2,0,1,11,Reductive Fat Booster Bio,25.75,25.99,0,25.75,0,1
286,ef8af12f210c441fa20c12d3e74859dc,F,0,64,44402,97603,0,0,1,1,18,Pant Alluronic Bio Plus,35.75,7.99,0,35.75,0,1
287,bccd4caab2a84333ae92f3f9e76d2af3,F,0,26,46571,58102,1,3,0,1,21,Kind Tablets Organic Plus,7.75,15.99,1,15.99,0,0
288,3bbecdcc422f40d3a85e6a4eca93cb99,F,0,23,63364,33458,1,3,0,1,21,Green Tonic Multi Plus,8.25,28.99,1,28.99,1,0
289,f09c7b762b7e4b03904ad9fd09b3580b,F,0,34,61393,78023,0,2,0,1,19,Energizer Plus Low Carb,31.75,7.99,0,31.75,1,1
290,ca5e5f3373344d90b6bc734f875b6f64,F,0,20,53490,20743,1,3,0,1,14,Hi-C Multi-Tablets,19.25,27.99,1,27.99,1,1
291,40c090f1275f490985446cb98470db99,F,0,38,53744,10002,0,2,0,1,10,Pant Alluronic Bio Plus,35.75,14.99,0,35.75,1,1
292,5de09b16d03e4fe3bc863ed408a2cfb5,F,0,52,44751,37013,0,2,1,1,21,Zen Ultra Multi Plus,9.75,30.99,0,9.75,0,1
293,5c0e9e7ab5e842c295e60720a1fe4cc7,F,0,29,54390,10977,1,2,0,1,9,Reductive Fat Booster Bio,29.75,7.99,1,7.99,1,0
294,5dcdb5b1292e4ea2be7d02c577be7b3f,F,0,42,81263,33009,0,2,0,0,11,Multivision Bio Plus,9.75,12.99,0,9.75,1,1
295,037157f5527340a482df6602ab2c414f,F,0,28,42229,55379,1,1,0,1,10,Low-Z Test Multi-A,7.75,11.99,1,11.99,0,1
296,3444a65cb75f43ffa6fb44ee25014381,F,0,52,91857,07731,0,3,1,0,4,Calm Energy Fizzy Plus,35.75,12.99,0,35.75,1,0
297,a3d7897612a54f64be241009a68f218f,F,0,52,73040,48167,0,2,1,1,18,Reductive Fat Booster Bio,11.95,11.99,0,11.95,1,1
298,9cdf32075293414aa2c3d50f59198cde,F,0,21,60045,15010,1,3,0,1,8,Tri Herb Plants Green,31.75,30.99,1,30.99,1,1
299,d6b4ae07f4d947d1837c5f8e040a4ae4,F,0,39,53947,20601,0,1,0,1,21,Platinum Safe T,9.75,20.99,0,9.75,1,1
300,06d0ec7c1ecf4e348237e979ebf19488,F,0,31,32626,55337,0,3,0,1,20,Tri Herb Plants Green,31.75,15.99,0,31.75,0,1
301,8639ec466d264e9198d1c73d19d45de5,F,0,25,73040,33040,1,2,0,1,18,Tri Herb Plants Green,25.75,12.99,1,12.99,1,0
302,ca9f5734121b46d4a57d17e0d27b51d3,F,0,68,62197,28303,0,0,1,1,4,Fizzy Herb Tonic Plus,37.75,4.99,0,37.75,1,1
303,fec8b23cd2534735bc16e07395264c3a,F,0,62,52609,07601,0,0,1,1,9,Low-Z Test Multi-A,37.75,30.99,0,37.75,1,1
304,a8f27c8acd7f458c852df44587e2c038,F,0,65,46309,11530,0,0,1,1,7,Platinum Safe T,15.25,12.99,0,15.25,0,1
305,dc1504f6f544425faaa3194c16c8d39d,F,0,30,40095,37312,0,1,0,1,20,Tonic Plus Herb Pro,17.75,30.99,0,17.75,0,0
306,5fc760be6f3341ee8a956944fbabe062,F,0,40,69048,30008,0,1,0,1,11,Tri Herb Plants Green,37.75,25.99,0,37.75,1,0
307,5ac17d13716343debd12c2d49f441f93,F,0,27,59460,29841,1,2,0,1,21,Platinum Safe T,31.75,15.99,1,15.99,1,1
308,e01810759ccf4f2691728c056aff12a5,F,0,65,37935,19067,0,0,1,1,22,Platinum Safe T,8.25,23.99,0,8.25,0,1
309,5b3dcd6a0d0f445ebf9df61a04847cab,F,0,82,43780,37122,0,0,1,1,6,Green Tonic Multi Plus,8.25,9.99,0,8.25,0,1
310,6561624a98e146cf9261898eeb6655b7,F,0,33,32626,58078,0,1,0,1,3,Multivision Bio Plus,35.75,6.99,0,35.75,0,0
311,762145b89e8842818c191431f5320a41,F,0,51,35490,29576,0,2,1,1,4,Reductive Fat Booster Bio,17.75,12.99,0,17.75,0,1
312,62cb60e8821d4a6da0689a6dc2e5ad2c,F,0,27,42151,19067,1,2,0,1,15,Platinum Safe T,15.25,12.99,1,12.99,0,0
313,4baf7ac4692d46969407a6d3a7592580,F,0,27,53490,27703,1,2,0,1,19,Tri Herb Plants Green,29.75,11.99,1,11.99,1,0
314,d2f27e0f85f743719cdf9e095e45b200,F,0,63,52177,95993,0,0,1,1,15,Reductive Fat Booster Bio,9.75,12.99,0,9.75,1,1
315,f5eea827f0494b1797594e31c94e146d,F,0,39,53739,18052,0,1,0,1,18,Herbal Tonic Hi Z Low Sodium Plus C,21.15,28.99,0,21.15,1,1
316,1db3b02df03a4e73ba40bb6e9b16885c,F,0,52,42519,91733,0,3,1,1,4,Vitamin Plus Gold Plus,25.75,15.99,0,25.75,0,1
317,e65d2cf3411b40e49046222edeaa012b,F,0,48,32626,52501,0,2,0,1,10,Nature Hi-C Low Fat,8.25,9.99,0,8.25,0,0
318,8606b6bb9dcc463ea86ed56c43145554,F,0,33,39802,44224,0,3,0,1,12,Qualm Zen Plus Z,34.75,12.99,0,34.75,0,0
319,c89cbe521cf047e0abade9cfa2880cb5,F,0,57,37935,19067,0,0,1,1,23,Vitamin Plus Gold Plus,25.75,6.99,0,25.75,0,1
320,1f864f99cd8f4102b69768a3a183c857,F,0,22,59463,54911,1,2,0,1,11,Low-Z Test Multi-A,29.75,30.99,1,30.99,1,0
321,aa940f170aaf4e94bf6426ee09f4b7e4,F,0,24,54033,08003,1,3,0,1,14,Multivision Bio Plus,15.75,16.99,1,16.99,1,1
322,40dbe36eea18472ab92016c1410573c8,F,0,36,53490,27703,0,1,0,1,21,Hi-C Multi-Tablets,31.75,9.99,0,31.75,1,1
323,424b6edc2edb4ef49b1db2b5279af560,F,0,62,42855,70001,0,0,1,1,6,Kind Tablets Organic Plus,37.75,12.99,0,37.75,0,1
324,31bc4a8913a94f3b80665f2b3a8d40cf,F,0,38,47014,10512,0,1,0,1,13,Vitamin Plus Gold Plus,25.75,23.99,0,25.75,0,0
325,06fc9b4bd15442829493a2cb5b5ef215,F,0,66,60256,99654,0,0,1,1,8,Multivision Bio Plus,15.25,6.99,0,15.25,1,1
326,5856e5936fa6461780085437f0cd0e2d,F,0,31,54878,01420,0,3,0,1,17,Vitamin Plus Gold Plus,11.95,4.99,0,11.95,1,1
327,d47380ac708b4bdb8d3b5f7fca8effb6,F,0,52,46571,28104,0,3,1,1,5,Green Tonic Multi Plus,29.75,28.99,0,29.75,0,1
328,0b9dfbe41d6649458834fa27084db6be,F,0,41,73040,21014,0,2,0,1,23,Nature Hi-C Low Fat,29.75,6.99,0,29.75,1,0
329,e3d6f3ee5a314871b69e799f387211be,F,0,30,60463,10701,0,2,0,1,16,Tonic Plus Herb Pro,15.25,15.99,0,15.25,1,1
330,7b6ae2ee1d6d4cf49b07c48c5ecdd09b,F,0,51,56886,55347,0,3,1,1,12,Platinum Safe T,12.25,15.99,0,12.25,1,1
331,3814ef3a56b543ffa843c5d63c5f6937,F,0,39,62437,08759,0,2,0,1,1,Tri Herb Plants Green,19.25,20.99,0,19.25,1,1
332,6594d19ee56f4c65b76d22df94cab245,F,0,30,81263,07302,0,2,0,0,12,Platinum Safe T,35.75,20.99,0,35.75,1,1
333,2312736f420d42d09e19d763f9ecc4d2,F,0,36,35173,44663,0,3,0,1,10,Hi-C Multi-Tablets,11.75,28.99,0,11.75,0,1
334,c8db54a035b349fa84d5e6d23f177fb5,F,0,56,38006,55379,0,0,1,1,9,Platinum Safe T,13.75,9.99,0,13.75,0,1
335,c6bbc73e2b614c119940faa5a5c72112,F,0,37,46571,55014,0,3,0,1,18,Qualm Zen Plus Z,13.75,30.99,0,13.75,0,0
336,910166bfab2e4ae5874beffa01c7c429,F,0,25,63281,32708,1,2,0,1,15,Vitamin Plus Gold Plus,17.75,27.99,1,27.99,1,0
337,f765f907e09442d49bb974cd406eceb2,F,0,22,53739,18052,1,3,0,1,4,Pant Alluronic Bio Plus,29.25,12.99,1,12.99,1,1
338,f1acb74c1f5b40f9ba26d08fd19c11f8,F,0,21,32626,30263,1,2,0,1,12,Qualm Zen Plus Z,8.25,20.99,1,20.99,0,1
339,7590d5beaf724230b995c0637ace71f3,F,0,69,29363,20782,0,0,1,1,10,Hi-C Multi-Tablets,5.25,6.99,0,5.25,0,1
340,83089b1b581d4ede9f309ce7d4ee5ef8,F,0,57,49604,11735,0,0,1,1,5,Multivision Bio Plus,21.15,28.99,0,21.15,0,1
341,da843f2bdb54403fb4676d9aec131a51,F,0,71,38006,32779,0,0,1,1,14,Purple Red Booster,34.75,14.99,0,34.75,0,1
342,118c4ba77ead4dbabd8d9b1fec30f263,F,0,71,52252,14086,0,0,1,1,14,Pant Alluronic Bio Plus,25.75,14.99,0,25.75,1,1
343,790a4c01bbcd4e9d8e84b957ed1919cc,F,0,22,69048,02127,1,1,0,1,12,Green Tonic Multi Plus,12.25,14.99,1,14.99,1,1
344,adeda2487be040918e3d57e0213a7eea,F,0,38,45964,23228,0,3,0,1,19,Herbal Bio Organic Low Mass,11.95,16.99,0,11.95,0,1
345,6fa77cb04c2a47468bb63526f98e039e,F,0,59,48141,31021,0,0,1,1,10,Hi-C Multi-Tablets,29.25,28.99,0,29.25,0,1
346,54f0395bd8bd49bc9743652750eb609c,F,0,44,43243,78213,0,2,0,1,20,Energizer Plus Low Carb,31.75,25.99,0,31.75,0,0
347,c111efbef9154498a1626807713ecc83,F,0,36,47617,70001,0,1,0,1,1,Vitamin Plus Gold Plus,5.25,20.99,0,5.25,0,0
348,e6eb75ca9d244cdeb3c02999865e5ea2,F,0,22,61459,32955,1,1,0,1,13,Fizzy Herb Tonic Plus,37.75,20.99,1,20.99,1,0
349,0dd514cb0b4e4469b1687197cecad597,F,0,61,62143,20886,0,0,1,1,2,Multivision Bio Plus,31.75,9.99,0,31.75,1,1
350,cd3cf41c3f7a417bbc20bdf2a1e1acd7,F,0,50,47368,53546,0,2,0,1,8,Low-Z Test Multi-A,8.25,23.99,0,8.25,0,1
351,0a12763b34e241b697d50db7df8f973d,F,0,37,55638,11010,0,2,0,1,24,Low-Z Test Multi-A,11.75,12.99,0,11.75,1,0
352,183aa944431f430db58f4ed3c2aeb062,F,0,49,31082,28601,0,3,0,1,9,Low-Z Test Multi-A,31.75,11.99,0,31.75,0,1
353,a0498c9200194ca8b698e0fe9ca250d9,F,0,32,48645,37122,0,2,0,1,15,Pant Alluronic Bio Plus,11.75,15.99,0,11.75,0,0
354,49d19255d7914050ab51b0dd0bec1fbc,F,0,23,54033,48042,1,3,0,1,2,Energizer Plus Low Carb,17.75,14.99,1,14.99,1,0
